"Site_ID","Site_Name","Latitude","Longitude","Elevation","Sample_ID","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Species","Dex","Dex.off"
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-E-4","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Diosypros virginiana, all small trees/saplings",-18.0729262663,-0.7927957341,NA,0.237786848059785,0.0565882870619021,NA,"SPATIAL",384,"OSBS1","Diosypros virginiana",-11.7305603935,46.3850560584
"OSBS_tower","Ordway-Swisher Biological Station NEON",29.689282,-81.993431,NA,"20-234_OSBS1-E-5","Stem","",NA,"2020-09-15 00:00:00",5,NA,NA,"Diosypros virginiana, all small trees/saplings",-20.4087356932,-0.6854177039,NA,0.166942520840821,0.0114993455777405,NA,"SPATIAL",384,"OSBS1","Diosypros virginiana",-14.925394062,43.1902223899
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-1","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-64.3484603538,-6.729294403,NA,0.259926054676573,0.0987580508729876,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-10.5141051298,-12.5243954075
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-2","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-69.3969962023,-7.495430902,NA,0.121430021071981,0.0439081695543144,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-9.4335489863,-11.443839264
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-3","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-60.0580822987,-6.3994991567,NA,0.0746362056875455,0.01155174935851,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-8.8620890451,-10.8723793228
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-4","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-64.1182919284,-5.9320242696,NA,0.206715294792966,0.0210120505660983,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-16.6620977716,-18.6723880493
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-A-5","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer saccharum",-63.5484125996,-6.3751830626,NA,0.0798418941148547,0.0465420402574659,NA,"SPATIAL",384,"UNDE2","Acer saccharum",-12.5469480988,-14.5572383765
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-1","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-62.4774207598,-5.5850924611,NA,0.151210878894626,0.042974320523091,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-17.796681071,-19.8069713487
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-2","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-62.9267746342,-6.214712593,NA,0.00913205300613043,0.0402921031364004,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-13.2090738902,-15.2193641679
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-3","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-64.5955643379,-6.9928626145,NA,0.031696942888545,0.0392321429401548,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-8.6526634219,-10.6629536996
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-4","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-58.5305107511,-6.3380828561,NA,0.0501927938004764,0.0138277240035191,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-7.8258479023,-9.83613818000001
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-B-5","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Acer rubrum",-62.8800831691,-5.927403522,NA,0.117273314990876,0.0145631408744491,NA,"SPATIAL",384,"UNDE2","Acer rubrum",-15.4608549931,-17.4711452708
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-C-1","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Betula papyrifera",-68.9287799775,-7.969305591,NA,0.0942628076846457,0.0333325610299543,NA,"SPATIAL",384,"UNDE2","Betula papyrifera",-5.1743352495,-7.1846255272
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-C-2","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Betula papyrifera",-73.6296818846,-8.5599136351,NA,0.127234372176278,0.0300074106523181,NA,"SPATIAL",384,"UNDE2","Betula papyrifera",-5.15037280380001,-7.16066308150001
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-C-3","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Betula papyrifera",-73.6278724572,-8.2457460149,NA,0.126153970957578,0.0264766595442763,NA,"SPATIAL",384,"UNDE2","Betula papyrifera",-7.661904338,-9.6721946157
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-C-4","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Betula papyrifera",-74.5418730579,-8.1239389725,NA,0.0669144584465935,0.0214586060128221,NA,"SPATIAL",384,"UNDE2","Betula papyrifera",-9.55036127790001,-11.5606515556
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-C-5","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Betula papyrifera",-78.4390473144,-8.8225045846,NA,0.131927555409288,0.121512555399588,NA,"SPATIAL",384,"UNDE2","Betula papyrifera",-7.85901063759999,-9.86930091529999
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-1","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-80.451683941,-9.0495501379,NA,0.141328094724056,0.0221243663442689,NA,"SPATIAL",384,"UNDE2","Picea mariana",-8.05528283779999,-10.0655731155
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-2","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-68.9290156302,-7.2482397352,NA,0.0946644264895204,0.0507554751836661,NA,"SPATIAL",384,"UNDE2","Picea mariana",-10.9430977486,-12.9533880263
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-3","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-70.3458398108,-7.7700634123,NA,0.125691320168014,0.0290720255568037,NA,"SPATIAL",384,"UNDE2","Picea mariana",-8.1853325124,-10.1956227901
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-4","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-58.3162329465,-6.648932069,NA,0.0507158209565336,0.0159347956021896,NA,"SPATIAL",384,"UNDE2","Picea mariana",-5.1247763945,-7.1350666722
"UNDE_tower","University of Notre Dame Environmental Research Center NEON",46.23391,-89.537254,521,"20-235_UNDE2-D-5","Stem","",NA,"2020-09-17 00:00:00",6,NA,NA,"Picea mariana",-62.5144124871,-7.0219280654,NA,0.0690633914253382,0.01419683871723,NA,"SPATIAL",384,"UNDE2","Picea mariana",-6.3389879639,-8.3492782416
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-1","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-65.9836253459,1.0964355939,NA,0.417154561808231,0.0518143905442408,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-74.7551100971,13.1448247075
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-2","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-73.6197291954,-1.9969107358,NA,0.2901023590442,0.0655690588482271,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-57.644443309,30.2554914956
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-3","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-75.6670529096,-2.3975019954,NA,0.23635896571796,0.0280261363235115,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-56.4870369464,31.4128978582
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-4","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-73.0404957149,-2.9058275919,NA,0.09199643754085,0.00966905489675537,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-49.7938749797,38.1060598249
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-A-5","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Bouteloua gracilis",-77.6439841098,-5.7862496385,NA,0.000404319801116448,0.00271743963124299,NA,"SPATIAL",384,"CPER3","Bouteloua gracilis",-31.3539870018,56.5459478028
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-1","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-74.1250027965,-2.7707124707,NA,0.111207107219401,0.0124995583215949,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-51.9593030309,35.9406317737
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-2","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-62.856417835,1.4131801215,NA,0.108196059852113,0.0311346441429089,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-74.161858807,13.7380759976
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-3","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-61.1184924727,1.2507818574,NA,0.325793853080668,0.0798355442399512,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-71.1247473319,16.7751874727
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-4","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-65.5587350991,-0.8411022908,NA,0.138882934027021,0.0140970237289514,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-58.8299167727,29.0700180319
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-B-5","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Hesperostipa comata",-69.0704287681,-0.3258232232,NA,0.452880168926392,0.08665020416837,NA,"SPATIAL",384,"CPER3","Hesperostipa comata",-66.4638429825,21.4360918221
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-C-1","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Eriogonum effusum",-81.3783025638,-6.1372954048,NA,0.230203936530063,0.0596715394896718,NA,"SPATIAL",384,"CPER3","Eriogonum effusum",-32.2799393254,55.6199954792
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-C-2","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Eriogonum effusum",-83.4473026429,-5.4544709469,NA,0.122213519505026,0.0256636372819722,NA,"SPATIAL",384,"CPER3","Eriogonum effusum",-39.8115350677,48.0883997369
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-C-3","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Eriogonum effusum",-70.54139513,-1.7389697208,NA,0.127462458178827,0.0269833261737931,NA,"SPATIAL",384,"CPER3","Eriogonum effusum",-56.6296373636,31.270297441
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-C-4","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Eriogonum effusum",-84.5959428268,-6.1925789218,NA,0.0568265171191446,0.00780035215320557,NA,"SPATIAL",384,"CPER3","Eriogonum effusum",-35.0553114524,52.8446233522
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-C-5","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Eriogonum effusum",-84.4266625402,-6.1842213969,NA,0.0932647388201548,0.0271849406613294,NA,"SPATIAL",384,"CPER3","Eriogonum effusum",-34.952891365,52.9470434396
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-D-1","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Artemesia frigida",-69.7850679844,1.8541141895,NA,0.381021568404751,0.0647118678894436,NA,"SPATIAL",384,"CPER3","Artemisia frigida",-84.6179815004,3.2819533042
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-D-2","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Artemesia frigida",-60.5286741904,5.1632343805,NA,0.284854169930003,0.0769695730935916,NA,"SPATIAL",384,"CPER3","Artemisia frigida",-101.8345492344,-13.9346144298
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-D-3","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Artemesia frigida",-63.5759554177,3.4393834928,NA,0.148781111755301,0.0609781285376694,NA,"SPATIAL",384,"CPER3","Artemisia frigida",-91.0910233601,-3.19108855549999
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-D-4","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Artemesia frigida",-66.4905706435,0.528954584,NA,0.265593373600744,0.0489832511317801,NA,"SPATIAL",384,"CPER3","Artemisia frigida",-70.7222073155,17.1777274891
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-D-5","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Artemesia frigida",-57.1614992572,5.8877143163,NA,0.593632705435098,0.138362897337812,NA,"SPATIAL",384,"CPER3","Artemisia frigida",-104.2632137876,-16.363278983
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-E-2","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Elymus elymoides",-55.6421998121,2.4177522396,NA,0.166159323562476,0.0459031058799878,NA,"SPATIAL",384,"CPER3","Elymus elymoides",-74.9842177289,12.9157170757
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-E-3","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Elymus elymoides",-69.5289270948,-1.1346521924,NA,0.257277601779279,0.0568887059620089,NA,"SPATIAL",384,"CPER3","Elymus elymoides",-60.4517095556,27.448225249
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-E-4","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Elymus elymoides",-61.74315173,1.541537298,NA,0.619269220515026,0.100880632663987,NA,"SPATIAL",384,"CPER3","Elymus elymoides",-74.075450114,13.8244846906
"CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"21-067_CPER3-E-5","Stem","",NA,"2020-09-24 00:00:00",6,NA,NA,"Elymus elymoides",-55.8363174684,4.3430870095,NA,0.44939910337848,0.0532869063411049,NA,"SPATIAL",384,"CPER3","Elymus elymoides",-90.5810135444,-2.68107873979999
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-A-1","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Geum rossii",-88.2085284569,0.0114894155,NA,0.464818639344873,0.0699231984267271,NA,"SPATIAL",384,"NIWO3","Geum rossii",-88.3004437809,-25.441030586
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-A-2","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Geum rossii",-84.3930331481,2.6951005596,NA,0.525889255612903,0.0941817085373703,NA,"SPATIAL",384,"NIWO3","Geum rossii",-105.9538376249,-43.09442443
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-A-3","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Geum rossii",-63.3320285878,5.9736112215,NA,0.387988368472728,0.0931213854891266,NA,"SPATIAL",384,"NIWO3","Geum rossii",-111.1209183598,-48.2615051649
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-A-4","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Geum rossii",-59.7515234732,5.7446955113,NA,0.578133503542799,0.122275838176107,NA,"SPATIAL",384,"NIWO3","Geum rossii",-105.7090875636,-42.8496743687
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-A-5","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Geum rossii",-73.2853321894,3.1391638546,NA,0.438244327769177,0.0790466354828105,NA,"SPATIAL",384,"NIWO3","Geum rossii",-98.3986430262,-35.5392298313
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-B-1","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Carex rupestris",-89.3223160815,-5.2597308364,NA,0.418972417834875,0.0491052412432988,NA,"SPATIAL",384,"NIWO3","Carex rupestris",-47.2444693903,15.6149438046
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-B-2","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Carex rupestris",-79.2020150829,-3.7264050808,NA,0.389044090302136,0.0537600355124812,NA,"SPATIAL",384,"NIWO3","Carex rupestris",-49.3907744365,13.4686387584
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-B-3","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Carex rupestris",-89.4429442772,-5.5510704527,NA,0.416549527896466,0.0504293725579295,NA,"SPATIAL",384,"NIWO3","Carex rupestris",-45.0343806556,17.8250325393
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-B-4","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Carex rupestris",-69.9918592711,-3.070447156,NA,0.373499068437554,0.05479208503396,NA,"SPATIAL",384,"NIWO3","Carex rupestris",-45.4282820231,17.4311311718
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-B-5","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Carex rupestris",-93.2043583063,-5.6069697431,NA,0.427602535391893,0.0511401903984523,NA,"SPATIAL",384,"NIWO3","Carex rupestris",-48.3486003615,14.5108128334
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-C-1","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Abies lesiocarpa",-124.6936045523,-14.6204486556,NA,0.51824902007695,0.0543097249916833,NA,"SPATIAL",384,"NIWO3","Abies lesiocarpa",-7.7300153075,55.1293978874
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-C-2","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Abies lesiocarpa",-142.5215267901,-16.5623725149,NA,0.659522826761343,0.069257373412148,NA,"SPATIAL",384,"NIWO3","Abies lesiocarpa",-10.0225466709,52.836866524
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-C-3","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Abies lesiocarpa",-122.8440201372,-13.9102558981,NA,0.570809912160806,0.196773669037025,NA,"SPATIAL",384,"NIWO3","Abies lesiocarpa",-11.5619729524,51.2974402425
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-C-4","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Abies lesiocarpa",-134.2194288654,-16.0984380049,NA,0.568280722108507,0.0661094579728928,NA,"SPATIAL",384,"NIWO3","Abies lesiocarpa",-5.4319248262,57.4274883687
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-C-5","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Abies lesiocarpa",-128.0579755432,-14.249351213,NA,0.532178754479984,0.0516265746055197,NA,"SPATIAL",384,"NIWO3","Abies lesiocarpa",-14.0631658392,48.7962473557
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-D-1","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Minuartia obtusiloba",-84.8508713946,-7.4533050403,NA,0.407649646676084,0.0435001052650818,NA,"SPATIAL",384,"NIWO3","Minuartia obtusiloba",-25.2244310722,37.6349821227
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-D-2","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Minuartia obtusiloba",-92.7138046357,-4.5294576744,NA,0.459847021085189,0.065900646288804,NA,"SPATIAL",384,"NIWO3","Minuartia obtusiloba",-56.4781432405,6.3812699544
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-D-3","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Minuartia obtusiloba",-86.1200819396,-5.8828591388,NA,0.445491913099802,0.0517895250504359,NA,"SPATIAL",384,"NIWO3","Minuartia obtusiloba",-39.0572088292,23.8022043657
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-D-4","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Minuartia obtusiloba",-89.6940038069,-6.3124001693,NA,0.406536866513708,0.0502766160359861,NA,"SPATIAL",384,"NIWO3","Minuartia obtusiloba",-39.1948024525,23.6646107424
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-D-5","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Minuartia obtusiloba",-107.683721367,-10.5649349439,NA,0.479982277646935,0.0513283704940414,NA,"SPATIAL",384,"NIWO3","Minuartia obtusiloba",-23.1642418158,39.6951713791
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-E-1","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Salix sp.",-86.6131294899,-5.9671442851,NA,0.404509256242104,0.047149329647526,NA,"SPATIAL",384,"NIWO3","Salix sp.",-38.8759752091,23.9834379858
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-E-2","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Salix sp.",-92.3679301667,-7.984705288,NA,0.445252777501712,0.0491791463232621,NA,"SPATIAL",384,"NIWO3","Salix sp.",-28.4902878627,34.3691253322
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-E-3","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Salix sp.",-104.7995502075,-10.4687079875,NA,0.453489028950183,0.0435661900308504,NA,"SPATIAL",384,"NIWO3","Salix sp.",-21.0498863075,41.8095268874
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-E-4","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Salix sp.",-112.5061928696,-12.2261127059,NA,0.532484944749788,0.0604749583608442,NA,"SPATIAL",384,"NIWO3","Salix sp.",-14.6972912224,48.1621219725
"NIWO_tower","Niwot Ridge NEON",40.05425,-105.58237,3490,"21-068_NIWO3-E-5","Stem","",NA,"2020-08-05 00:00:00",6,NA,NA,"Salix sp.",-127.4089642902,-13.0697739782,NA,0.522855839816236,0.0474344273614145,NA,"SPATIAL",384,"NIWO3","Salix sp.",-22.8507724646,40.0086407303
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-A-1","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Quercus rubra",-60.7402349166,-5.6365575949,NA,0.425401794450853,0.0500797971623466,NA,"SPATIAL",384,"HARV2","Quercus rubra",-15.6477741574,-7.014886346
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-A-2","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Quercus rubra",-70.4066159314,-8.0377835108,NA,0.385309599386485,0.0445191735761702,NA,"SPATIAL",384,"HARV2","Quercus rubra",-6.10434784499999,2.52853996640001
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-A-3","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Quercus rubra",-50.051690977,-4.0885335248,NA,0.411888296094463,0.0537422521203838,NA,"SPATIAL",384,"HARV2","Quercus rubra",-17.3434227786,-8.7105349672
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-A-4","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Quercus rubra",-72.9191255754,-8.0036864823,NA,0.394892543142954,0.0478410145938057,NA,"SPATIAL",384,"HARV2","Quercus rubra",-8.88963371700001,-0.25674590560001
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-A-5","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Quercus rubra",-61.6641575893,-4.315425336,NA,0.401764995851585,0.0531497341925345,NA,"SPATIAL",384,"HARV2","Quercus rubra",-27.1407549013,-18.5078670899
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-B-1","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Acer rubrum",-56.450913027,-6.7160893519,NA,0.391176246048248,0.0511050523729416,NA,"SPATIAL",384,"HARV2","Acer rubrum",-2.7221982118,5.9106895996
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-B-2","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Acer rubrum",-60.3380878956,-6.548541122,NA,0.381652654736862,0.0476633707441593,NA,"SPATIAL",384,"HARV2","Acer rubrum",-7.9497589196,0.683128891799999
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-B-3","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Acer rubrum",-56.4735571037,-5.872450453,NA,0.403946591832578,0.0510552251961413,NA,"SPATIAL",384,"HARV2","Acer rubrum",-9.4939534797,-0.861065668300004
"HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"21-069_HARV2-B-4","Stem","",NA,"2020-09-23 00:00:00",5,NA,NA,"Acer rubrum",-59.231967445,-6.5160324152,NA,0.461407660960365,0.0741231296399708,NA,"SPATIAL",384,"HARV2","Acer rubrum",-7.1037081234,1.529179688
